split,candidate,method,day_id,run_id,status,model_pass,cost_complete,comfort_outcome,trained_label,net_cost_USD,day_ahead_USD,device_USD,real_time_USD,delivery_penalty_USD,peak_excess_K,called_energy_MWh,mismatch_MWh,capacity_budget_MWh,call_relative_mismatch
validation,DRJCC-r02,DRJCC,validation_000040,r6-support-day-fc99a33b-9ed6-46ac-9500-37d768bc9a13,solver_optimal,true,true,pass,0,-99.02890447148339,-191.55739308918842,148.58026155125862,-56.05177293355362,3.8163916471489756e-14,0.0,0.9314797597107054,3.8163916471489756e-17,0.3840000000000001,4.097127830597471e-17
validation,DRJCC-r02,DRJCC,validation_000041,r6-support-day-88fd76d0-dc42-47db-a734-314b63d51f1f,solver_optimal,true,true,violation,1,-92.48959498418745,-191.55739308918842,91.8340815142348,7.23371659076611,7.134050294954619e-14,1.0,0.6799802793824515,7.134050294954619e-17,0.3840000000000001,1.049155469837105e-16
validation,DRJCC-r02,DRJCC,validation_000042,r6-support-day-30cd2f76-94fa-42b2-839a-c506e9365fe1,solver_optimal,true,true,pass,0,-104.04052630466893,-191.55739308918842,149.88742126738907,-62.3705544828696,2.7972416050126014e-14,0.0,0.8707894911129376,2.7972416050126014e-17,0.3840000000000001,3.2123051938046544e-17
validation,DRJCC-r02,DRJCC,validation_000043,r6-support-day-83ca54b6-2d69-4b75-9e27-d02701a178df,solver_optimal,true,true,pass,0,-52.82815324174068,-191.55739308918842,28.56277857893554,110.16646126851205,1.5352302762394743e-13,0.0,1.155773843707185,1.5352302762394743e-16,0.3840000000000001,1.3283137394035234e-16
validation,DRJCC-r02,DRJCC,validation_000044,r6-support-day-207719cf-9d85-4318-97e7-5f964919c000,solver_optimal,true,true,pass,0,-95.14291197255281,-191.55739308918842,100.90404175464873,-4.489560638013194,7.025630077706069e-14,0.0,0.7935596283034327,7.025630077706069e-17,0.3840000000000001,8.853310863011399e-17
validation,DRJCC-r02,DRJCC,validation_000045,r6-support-day-aa5f1414-ce16-4cd0-a4e3-eddb81712ee9,solver_optimal,true,true,pass,0,-80.95625403743016,-191.55739308918842,44.343803403682486,66.2573356480757,1.0581813203458523e-13,0.0,0.8541712224662126,1.0581813203458523e-16,0.3840000000000001,1.238839816319976e-16
validation,DRJCC-r02,DRJCC,validation_000046,r6-support-day-1dd85e94-27b3-4ece-ad9d-6413760cf894,solver_optimal,true,true,pass,0,-70.94995750307648,-191.55739308918842,141.18358657332612,-20.576150987214213,4.81385764583564e-14,0.0,1.1736612586622468,4.8138576458356397e-17,0.3840000000000001,4.101573269379729e-17
validation,DRJCC-r02,DRJCC,validation_000047,r6-support-day-1d1b9607-ea1e-43b6-aca0-73d76437f521,solver_optimal,true,true,pass,0,-88.27054523143002,-191.55739308918842,57.4085309386794,45.87831691907888,1.1102230246251565e-13,0.0,0.8529308055780026,1.1102230246251565e-16,0.3840000000000001,1.3016566143050673e-16
validation,DRJCC-r02,DRJCC,validation_000048,r6-support-day-56304a1b-5a34-46e9-99d0-a55416487f14,solver_optimal,true,true,pass,0,-85.09816222268132,-191.55739308918842,116.7291471008185,-10.269916234311479,8.673617379884035e-14,0.0,0.8319827062126058,8.673617379884035e-17,0.3840000000000001,1.0425237586209598e-16
validation,DRJCC-r02,DRJCC,validation_000049,r6-support-day-02d4e1cc-30fc-44d1-8be6-fced57dbd191,solver_optimal,true,true,pass,0,-84.56148002987929,-191.55739308918842,130.49803201860416,-23.502118959295085,5.057803134644878e-14,0.0,0.8446958269990494,5.057803134644878e-17,0.3840000000000001,5.987721228141654e-17
validation,DRJCC-r02,DRJCC,validation_000050,r6-support-day-eb19e2f0-eefb-4096-9ba8-f2463dd2d89b,solver_optimal,true,true,pass,0,-91.08069017186136,-191.55739308918842,90.9440874214961,9.5326154958309,6.288372600415926e-14,0.0,0.6926619723591609,6.288372600415926e-17,0.3840000000000001,9.078559024971652e-17
validation,DRJCC-r02,DRJCC,validation_000051,r6-support-day-39ca2dc4-0ec7-4827-8401-9696dbf2fdb0,solver_optimal,true,true,pass,0,-92.02652832322914,-191.55739308918842,123.41353787678123,-23.882673110822026,6.678685382510707e-14,0.0,0.6505661130269048,6.678685382510707e-17,0.3840000000000001,1.0265959521679703e-16
validation,DRJCC-r02,DRJCC,validation_000052,r6-support-day-6fce42a0-66bf-4e2f-9c27-a4f16a8017ba,solver_optimal,true,true,pass,0,-89.66625164682446,-191.55739308918842,151.41108306704524,-49.51994162468133,5.377642775528102e-14,0.0,1.0772929306274566,5.377642775528102e-17,0.3840000000000001,4.991811068876092e-17
validation,DRJCC-r02,DRJCC,validation_000053,r6-support-day-928f9719-2230-48ca-932f-1cf841490ef4,solver_optimal,true,true,pass,0,-100.02496009104466,-191.55739308918842,57.04994034507722,34.48249265306649,6.526897078362737e-14,0.0,0.672231530528608,6.526897078362737e-17,0.3840000000000001,9.709299224971378e-17
validation,DRJCC-r02,DRJCC,validation_000054,r6-support-day-4a3aa12b-5e50-4053-8197-f6c5d1b9ca6c,solver_optimal,true,true,pass,0,-59.53365937171822,-191.55739308918842,110.72866774471821,21.295065972751893,1.0278236595162582e-13,0.0,1.022096827240158,1.0278236595162582e-16,0.3840000000000001,1.0056030232395532e-16
validation,DRJCC-r02,DRJCC,validation_000055,r6-support-day-e9e0d1ad-f8d2-4a20-8a07-ceb9f1090867,solver_optimal,true,true,pass,0,-84.89361167340319,-191.55739308918842,34.441254947191005,72.22252646859413,1.111307226797642e-13,0.0,1.0882091095803776,1.111307226797642e-16,0.3840000000000001,1.021225807626414e-16
validation,DRJCC-r02,DRJCC,validation_000056,r6-support-day-6e143e98-4720-412a-a76d-04b8b6c731f1,solver_optimal,true,true,pass,0,-93.8664475313228,-191.55739308918842,177.48341267074076,-79.79246711287519,3.946495907847236e-14,0.0,1.0109060824847873,3.946495907847236e-17,0.3840000000000001,3.903919440416093e-17
validation,DRJCC-r02,DRJCC,validation_000057,r6-support-day-6ac5b3e2-9da3-4b62-bbe7-2ee13f54488d,solver_optimal,true,true,pass,0,-64.19901692747634,-191.55739308918842,89.72005107061369,37.63832509109827,1.2752928053860746e-13,0.0,1.062763513989913,1.2752928053860746e-16,0.3840000000000001,1.1999779712028943e-16
validation,DRJCC-r02,DRJCC,validation_000058,r6-support-day-06a06ce2-a8f4-4abc-93ac-2dd7e9aba654,solver_optimal,true,true,pass,0,-64.42451365627744,-191.55739308918842,44.7318267493262,82.4010526835847,1.0424603888448125e-13,0.0,1.101686307840624,1.0424603888448125e-16,0.3840000000000001,9.462406688961233e-17
validation,DRJCC-r02,DRJCC,validation_000059,r6-support-day-df8494f5-3b19-444c-9b37-a11c25532e25,solver_optimal,true,true,pass,0,-88.71748048398075,-191.55739308918842,91.2301764168966,11.609736188311022,6.331740687315346e-14,0.0,0.6828444039401665,6.331740687315346e-17,0.3840000000000001,9.272596583906629e-17
validation,DRJCC-r02,DRJCC,validation_000060,r6-support-day-622cffee-9847-479d-8bd6-90b40038ebd2,solver_optimal,true,true,pass,0,-97.56977573371107,-191.55739308918842,60.827467995394606,33.16014936008263,1.1362438767648086e-13,0.0,0.6879282285656955,1.1362438767648086e-16,0.3840000000000001,1.6516895652528092e-16
validation,DRJCC-r02,DRJCC,validation_000061,r6-support-day-fa6c0746-cfd7-4e86-936c-739f1ce8232d,solver_optimal,true,true,pass,0,-95.77307756449137,-191.55739308918842,69.65310562052315,26.131209904173833,7.35089072945172e-14,0.0,0.5957866754373942,7.35089072945172e-17,0.3840000000000001,1.233812542728502e-16
validation,DRJCC-r02,DRJCC,validation_000062,r6-support-day-7630c71d-aed0-438d-9d7f-a5d3401411de,solver_optimal,true,true,pass,0,-90.70716313874163,-191.55739308918842,93.83674698756386,7.013482962882846,8.841668716619289e-14,0.0,0.9602456266493244,8.841668716619289e-17,0.3840000000000001,9.20771568361249e-17
validation,DRJCC-r02,DRJCC,validation_000063,r6-support-day-0c63a0d5-16cf-4233-8882-4011e9a47f1a,solver_optimal,true,true,pass,0,-68.87131645197272,-191.55739308918842,49.18915740362697,73.49691923358861,1.196959198423997e-13,0.0,1.0088738078543114,1.196959198423997e-16,0.3840000000000001,1.1864310373660196e-16
validation,DRJCC-r02,DRJCC,validation_000064,r6-support-day-79027124-93eb-4372-9f3a-a6c4bfdab924,solver_optimal,true,true,pass,0,-96.44685377713641,-191.55739308918842,147.88065276885402,-52.770113456802065,5.204170427930421e-14,0.0,0.813700336649553,5.204170427930421e-17,0.3840000000000001,6.39568425073882e-17
validation,DRJCC-r02,DRJCC,validation_000065,r6-support-day-926797dd-1221-43b7-8540-2308e4031fd5,solver_optimal,true,true,pass,0,-83.35763515302315,-191.55739308918842,184.72048501855386,-76.52072708238862,3.5344990823027445e-14,0.0,0.8995886845292114,3.5344990823027445e-17,0.3840000000000001,3.929016830789152e-17
validation,DRJCC-r02,DRJCC,validation_000066,r6-support-day-bce2b734-2952-4e3f-aeeb-47ec9a545206,solver_optimal,true,true,pass,0,-81.5472941389134,-191.55739308918842,68.59521548527043,41.41488346500451,8.085437701310649e-14,0.0,0.7495375343749598,8.085437701310649e-17,0.3840000000000001,1.0787235235728527e-16
validation,DRJCC-r02,DRJCC,validation_000067,r6-support-day-68fe3cb0-1fca-474c-a209-8c6bd3e36cd1,solver_optimal,true,true,pass,0,-82.28956493269143,-191.55739308918842,74.09695661574911,35.17087154074781,7.632783294297951e-14,0.0,0.9707863289427001,7.632783294297951e-17,0.3840000000000001,7.862475054228406e-17
validation,DRJCC-r02,DRJCC,validation_000068,r6-support-day-76894414-5251-4166-bebf-b3e00f747d67,solver_optimal,true,true,pass,0,-87.02575169163633,-191.55739308918842,57.40369030139435,47.12795109615766,1.0321604682062002e-13,0.0,0.7483512472748135,1.0321604682062002e-16,0.3840000000000001,1.3792460050877216e-16
validation,DRJCC-r02,DRJCC,validation_000069,r6-support-day-74fddcc9-64ce-4f58-bb14-ae41f0ee3076,solver_optimal,true,true,pass,0,-87.14682415211888,-191.55739308918842,44.648128917176315,59.76244001989314,8.847089727481716e-14,0.0,0.8602990184487872,8.847089727481716e-17,0.3840000000000001,1.028373802336074e-16
validation,DRJCC-r02,DRJCC,validation_000070,r6-support-day-fa9e7eb5-aeba-4419-bc1e-cae125a7fc96,solver_optimal,true,true,pass,0,-102.59292795372265,-191.55739308918842,112.98461135748884,-24.02014622202315,6.917209860457518e-14,0.0,0.6170309526775788,6.917209860457518e-17,0.3840000000000001,1.121047466166906e-16
validation,DRJCC-r02,DRJCC,validation_000071,r6-support-day-ac9d943d-70f8-4964-ab9c-8f074760f3ce,solver_optimal,true,true,pass,0,-98.32880366083334,-191.55739308918842,158.49904932743544,-65.27045989908041,4.5102810375396984e-14,0.0,0.8724640760340243,4.5102810375396984e-17,0.3840000000000001,5.169589397929327e-17
validation,DRJCC-r02,DRJCC,validation_000072,r6-support-day-8c014920-30ff-47d1-b4b9-56c02191ccd4,solver_optimal,true,true,pass,0,-76.37053412264302,-191.55739308918842,78.11954818447373,37.067310782071594,8.174884380540703e-14,0.0,0.9226182353977324,8.174884380540703e-17,0.3840000000000001,8.860527645019486e-17
validation,DRJCC-r02,DRJCC,validation_000073,r6-support-day-12a1a1d1-6011-4e57-bef1-4afa094666da,solver_optimal,true,true,pass,0,-89.18195010700742,-191.55739308918842,99.36470858869608,3.010734393484831,9.877081791342945e-14,0.0,0.6355615808546597,9.877081791342945e-17,0.3840000000000001,1.5540715626738989e-16
validation,DRJCC-r02,DRJCC,validation_000074,r6-support-day-2898f739-74b0-4486-860b-31d3f411668f,solver_optimal,true,true,pass,0,-95.96702250029843,-191.55739308918842,115.43219843618171,-19.84182784729177,5.767955557622884e-14,0.0,0.8814662630570458,5.767955557622884e-17,0.3840000000000001,6.543591966434227e-17
validation,DRJCC-r02,DRJCC,validation_000075,r6-support-day-7bfbe645-a2e5-4730-89e9-a3b8c3c11270,solver_optimal,true,true,pass,0,-94.34911563995334,-191.55739308918842,153.83486932098364,-56.62659187174861,5.0306980803327406e-14,0.0,0.8849055767840481,5.0306980803327406e-17,0.3840000000000001,5.685011160869234e-17
validation,DRJCC-r02,DRJCC,validation_000076,r6-support-day-f61c353e-757a-43d1-91bc-c15c25e5fbda,solver_optimal,true,true,pass,0,-72.78010045409916,-191.55739308918842,162.95726644878,-44.17997381369073,1.9081958235744878e-14,0.0,0.9664742572758527,1.9081958235744878e-17,0.3840000000000001,1.974388670168012e-17
validation,DRJCC-r02,DRJCC,validation_000077,r6-support-day-704b746e-afd8-4a13-93ae-97666e66dab5,solver_optimal,true,true,pass,0,-76.93351705107361,-191.55739308918842,155.04639375099188,-40.422517712877124,6.093216209368535e-14,0.0,1.0039442470432332,6.093216209368535e-17,0.3840000000000001,6.069277479615002e-17
validation,DRJCC-r02,DRJCC,validation_000078,r6-support-day-6adf54f6-68f7-41ad-bc5c-e80259236ba0,solver_optimal,true,true,pass,0,-76.44565429533404,-191.55739308918842,80.72499964911394,34.38673914474032,1.323810852604801e-13,0.0,0.9270672161696473,1.323810852604801e-16,0.3840000000000001,1.4279556320353713e-16
validation,DRJCC-r02,DRJCC,validation_000079,r6-support-day-82f78d61-2fa3-4c69-8661-32041f4c68c2,solver_optimal,true,true,pass,0,-101.31309915698588,-191.55739308918842,60.81998489828257,29.4243090339199,7.719519468096792e-14,0.0,0.7394918494637005,7.719519468096792e-17,0.3840000000000001,1.043895138762543e-16
validation,DRJCC-r02,DRJCC,validation_000080,r6-support-day-3ddaf533-b093-43d5-a06e-cabbedfd2f54,solver_optimal,true,true,pass,0,-91.00819090578771,-191.55739308918842,167.01539429590753,-66.46619211250685,2.862293735361732e-14,0.0,0.9578989073083343,2.862293735361732e-17,0.3840000000000001,2.9880958350862795e-17
validation,DRJCC-r02,DRJCC,validation_000081,r6-support-day-bf8ea990-872d-4792-be0f-93d5794eb517,solver_optimal,true,true,violation,1,-101.37077869164011,-191.55739308918842,105.00411168175528,-14.817497284206997,3.3393426912553537e-14,1.0,0.7314396304675179,3.3393426912553537e-17,0.3840000000000001,4.565438557274958e-17
validation,DRJCC-r02,DRJCC,validation_000082,r6-support-day-dd7c690a-369b-4bb8-8ec0-eeb05f844277,solver_optimal,true,true,pass,0,-70.27743179077733,-191.55739308918842,28.73232260795857,92.54763869045243,1.0061396160665481e-13,0.0,0.9967463796310375,1.0061396160665481e-16,0.3840000000000001,1.0094238982227231e-16
validation,DRJCC-r02,DRJCC,validation_000083,r6-support-day-6e676471-6cd4-439f-9184-ea5fae87885c,solver_optimal,true,true,pass,0,-76.24231712962997,-191.55739308918842,149.73528117415498,-34.42020521459657,4.163336342344337e-14,0.0,1.2414567618074892,4.163336342344337e-17,0.3840000000000001,3.353589484890928e-17
