split,candidate,method,day_id,run_id,status,model_pass,cost_complete,comfort_outcome,trained_label,net_cost_USD,day_ahead_USD,device_USD,real_time_USD,delivery_penalty_USD,peak_excess_K,called_energy_MWh,mismatch_MWh,capacity_budget_MWh,call_relative_mismatch
validation,D,D,validation_000018,r6-support-day-846b7a12-d8f8-4ca6-b3cf-94750356dd5e,solver_optimal,true,true,pass,0,-91.42219074169252,-183.01603504475176,92.78691934737171,-1.193075044312522,5.355958732078392e-14,0.0,0.9557883489701626,5.355958732078392e-17,0.3840000000000001,5.603707910699372e-17
validation,D,D,validation_000019,r6-support-day-bcfcbbd4-bc68-454e-9584-0365eb55e0fa,solver_optimal,true,true,pass,0,-80.8624013095505,-183.01603504475176,60.16417729259011,41.989456442611036,1.1449174941446927e-13,0.0,1.0498848202849869,1.1449174941446927e-16,0.3840000000000001,1.090517237723191e-16
validation,D,D,validation_000020,r6-support-day-8a983390-4682-44a8-a443-13b90af8277b,solver_optimal,true,true,pass,0,-90.98679028808,-183.01603504475176,205.67877545052906,-113.64953069385732,1.9081958235744878e-14,0.0,1.2311272969682618,1.9081958235744878e-17,0.3840000000000001,1.5499581792017408e-17
validation,D,D,validation_000021,r6-support-day-bf1accf8-e6f5-48a9-b312-5cf9b74a8239,solver_optimal,true,true,pass,0,-77.35082341899192,-183.01603504475176,148.28830777821412,-42.62309615245436,8.326672684688674e-14,0.0,1.3176954331261244,8.326672684688674e-17,0.3840000000000001,6.319117813844376e-17
validation,D,D,validation_000022,r6-support-day-06fceb83-a198-4e60-bd52-d8c3b5f0d805,solver_optimal,true,true,pass,0,-58.5357597362876,-183.01603504475176,39.24846496418325,85.23181034428077,1.286405877654051e-13,0.0,1.0634953406621102,1.286405877654051e-16,0.3840000000000001,1.209601799339489e-16
validation,D,D,validation_000023,r6-support-day-0b96244a-3c42-4b26-adee-f6c21d95e4c4,solver_optimal,true,true,pass,0,-46.83147405718998,-183.01603504475176,67.2698546407171,68.9147063468445,1.8561541192951836e-13,0.0,1.1480437217592374,1.8561541192951836e-16,0.3840000000000001,1.6167974129511838e-16
validation,D,D,validation_000024,r6-support-day-45cab1ce-4d86-4412-a799-fd8e47cd8aaf,solver_optimal,true,true,pass,0,-65.42298564158021,-183.01603504475176,55.04091524367295,62.55213415949849,1.1752751549742868e-13,0.0,1.093491560723913,1.1752751549742868e-16,0.3840000000000001,1.0747912441100427e-16
validation,D,D,validation_000025,r6-support-day-388f0d37-02a5-4573-8d8f-fb7f48259726,solver_optimal,true,true,pass,0,-72.78032816503784,-183.01603504475176,34.25895502339237,75.97675185632143,1.214306433183765e-13,0.0,1.031246344947516,1.214306433183765e-16,0.3840000000000001,1.177513441994857e-16
validation,D,D,validation_000026,r6-support-day-45e15b95-6b96-4b4f-90a7-71796cbe51bb,solver_optimal,true,true,pass,0,-90.58661209270923,-183.01603504475176,77.64374852225517,14.785674429787255,1.0668549377257364e-13,0.0,1.0271011953656612,1.0668549377257364e-16,0.3840000000000001,1.0387047961188695e-16
validation,D,D,validation_000027,r6-support-day-6968254e-1827-46c4-993d-6314cf9051a4,solver_optimal,true,true,pass,0,-87.13860918002577,-183.01603504475176,180.072375954121,-84.19495008939504,4.185020385794047e-14,0.0,1.1807495926262834,4.185020385794047e-17,0.3840000000000001,3.544375887935317e-17
validation,D,D,validation_000028,r6-support-day-8a0a5b59-6c33-42bb-be69-da93bf9c4a95,solver_optimal,true,true,pass,0,-89.09984625160924,-183.01603504475176,97.68264984368996,-3.766461050547523,9.107298248878237e-14,0.0,0.9713350767668816,9.107298248878237e-17,0.3840000000000001,9.3760623565579e-17
validation,D,D,validation_000029,r6-support-day-415c7273-7402-45da-8446-95f9079af1da,solver_optimal,true,true,pass,0,-72.36313300175847,-183.01603504475176,35.20219366943092,75.45070837356226,1.0397498834135988e-13,0.0,0.850192278613157,1.0397498834135988e-16,0.3840000000000001,1.222958511349515e-16
validation,D,D,validation_000030,r6-support-day-953385c2-ea78-43ff-b851-e0bb1633b8fa,solver_optimal,true,true,pass,0,-89.25611243705494,-183.01603504475176,70.99956013053222,22.760362477164517,8.760353553682876e-14,0.0,0.7079520711740681,8.760353553682876e-17,0.3840000000000001,1.2374218411642896e-16
validation,D,D,validation_000031,r6-support-day-5a873891-df0e-493e-9f41-430db2b62bf4,solver_optimal,true,true,pass,0,-54.98960070772824,-183.01603504475176,51.68338766989692,76.34304666712647,1.2663481374630692e-13,0.0,1.0529902150467276,1.2663481374630692e-16,0.3840000000000001,1.2026209924532618e-16
validation,D,D,validation_000032,r6-support-day-d6760b4f-ce40-4724-92ec-8b8bbc7c6980,solver_optimal,true,true,pass,0,-95.84339707526011,-183.01603504475176,119.40706517707858,-32.23442720758699,5.811323644522304e-14,0.0,0.8831108253256215,5.811323644522304e-17,0.3840000000000001,6.580514560422863e-17
validation,D,D,validation_000033,r6-support-day-eb8e0375-a52e-4baf-9c6a-fc1db5f026d9,solver_optimal,true,true,pass,0,-65.28266273246017,-183.01603504475176,71.9370295987007,45.79634271359076,1.2576745200831851e-13,0.0,0.9408090772250486,1.2576745200831851e-16,0.3840000000000001,1.33680100514415e-16
validation,D,D,validation_000034,r6-support-day-162fc610-3f27-4601-80b6-6bcf11a0001c,solver_optimal,true,true,pass,0,-88.3659050858352,-183.01603504475176,77.42876503031042,17.221364928606068,8.608565249534905e-14,0.0,0.7768594905776731,8.608565249534905e-17,0.3840000000000001,1.1081238440085956e-16
validation,D,D,validation_000035,r6-support-day-60e45ff0-88bc-4668-84b8-b2fb90ac9ba0,solver_optimal,true,true,pass,0,-93.92888482856857,-183.01603504475176,113.3327066124162,-24.24555639623308,7.090682208055199e-14,0.0,0.7131371181037425,7.090682208055199e-17,0.3840000000000001,9.942943689300005e-17
validation,D,D,validation_000036,r6-support-day-de8ab6a3-644e-42fa-9f42-9a83535c3ec9,solver_optimal,true,true,pass,0,-80.21931975967831,-183.01603504475176,142.11057888199485,-39.31386359692146,5.551115123125783e-14,0.0,1.0868399358799248,5.551115123125783e-17,0.3840000000000001,5.1075737464795146e-17
validation,D,D,validation_000037,r6-support-day-bfa7954f-f067-4435-8926-952789f5ac2d,solver_optimal,true,true,pass,0,-99.18854568110692,-183.01603504475176,160.42385133133573,-76.59636196769092,3.74049749507499e-14,0.0,0.9949514535655,3.74049749507499e-17,0.3840000000000001,3.75947739125419e-17
validation,D,D,validation_000038,r6-support-day-da22fd4e-4332-4887-925e-c2a0dd0ed40f,solver_optimal,true,true,pass,0,-78.69591629030714,-183.01603504475176,79.46110884095103,24.859009913493505,8.847089727481716e-14,0.0,0.9621705203274468,8.847089727481716e-17,0.3840000000000001,9.194929111391676e-17
validation,D,D,validation_000039,r6-support-day-0e07b5a9-d840-4edb-8310-1b53f8f34049,solver_optimal,true,true,pass,0,-75.10817047104766,-183.01603504475176,111.93812027902175,-4.030255705317709,6.418476861114186e-14,0.0,0.6917625178640878,6.418476861114186e-17,0.3840000000000001,9.278439775737082e-17
validation,D,D,validation_000040,r6-support-day-fbda180c-6ada-4282-a878-848f01bdbd79,solver_optimal,true,true,pass,0,-101.01247651227266,-183.01603504475176,138.05533146603267,-56.05177293355362,5.898059818321144e-14,0.0,0.9314797597107054,5.898059818321144e-17,0.3840000000000001,6.331924829105182e-17
validation,D,D,validation_000041,r6-support-day-5c3aedb2-f7c5-44eb-96a8-1b0c87fb0b0d,solver_optimal,true,true,pass,0,-83.27192785342926,-183.01603504475176,92.51039060055633,7.233716590766109,5.746271514173174e-14,0.0,0.6799802793824515,5.746271514173174e-17,0.3840000000000001,8.450644361909813e-17
validation,D,D,validation_000042,r6-support-day-d5f9e003-c8ea-403e-a69f-03462a5253df,solver_optimal,true,true,pass,0,-106.01519383054928,-183.01603504475176,139.37139569707205,-62.3705544828696,4.185020385794047e-14,0.0,0.8707894911129376,4.185020385794047e-17,0.3840000000000001,4.806006995382158e-17
validation,D,D,validation_000043,r6-support-day-bce1a899-09a0-4ff5-9a99-43652c69499b,solver_optimal,true,true,pass,0,-45.43388253414433,-183.01603504475176,27.415691242095253,110.16646126851204,1.3964523981613297e-13,0.0,1.155773843707185,1.3964523981613297e-16,0.3840000000000001,1.208240181039363e-16
validation,D,D,validation_000044,r6-support-day-016e905e-3995-4ebd-a2df-2bf202eb22aa,solver_optimal,true,true,pass,0,-95.72122622643768,-183.01603504475176,91.7843694563272,-4.489560638013198,9.107298248878237e-14,0.0,0.7935596283034327,9.107298248878237e-17,0.3840000000000001,1.1476514081681441e-16
validation,D,D,validation_000045,r6-support-day-9c54d796-df51-4b72-ab38-7ac3bac5e34b,solver_optimal,true,true,pass,0,-76.35709621549735,-183.01603504475176,40.40160318117861,66.2573356480757,9.8879238130678e-14,0.0,0.8541712224662126,9.8879238130678e-17,0.3840000000000001,1.1576044185285024e-16
validation,D,D,validation_000046,r6-support-day-2f2af0d1-2184-4e3f-8365-b2a62b7a7cac,solver_optimal,true,true,pass,0,-75.67001968128416,-183.01603504475176,127.92216635068175,-20.576150987214213,6.895525817007808e-14,0.0,1.1736612586622468,6.895525817007808e-17,0.3840000000000001,5.87522657505745e-17
validation,D,D,validation_000047,r6-support-day-be57f6d1-35cf-4290-853c-d1a7c2e7dc5c,solver_optimal,true,true,pass,0,-80.7463222042444,-183.01603504475176,56.3913959214284,45.87831691907888,8.326672684688674e-14,0.0,0.8529308055780026,8.326672684688674e-17,0.3840000000000001,9.762424607288005e-17
validation,D,D,validation_000048,r6-support-day-7634753d-a716-4db9-bf09-ad79e7f0a49d,solver_optimal,true,true,pass,0,-88.24612672014877,-183.01603504475176,105.03982455891438,-10.269916234311477,9.367506770274758e-14,0.0,0.8319827062126058,9.367506770274758e-17,0.3840000000000001,1.1259256593106366e-16
validation,D,D,validation_000049,r6-support-day-46a60888-ddde-42c9-bdf0-19ec70c9bca2,solver_optimal,true,true,pass,0,-88.71149250803619,-183.01603504475176,117.8066614960106,-23.502118959295085,5.751692525035601e-14,0.0,0.8446958269990494,5.751692525035601e-17,0.3840000000000001,6.809187806064624e-17
validation,D,D,validation_000050,r6-support-day-c670ed2e-5296-4107-b32c-0f972efdb631,solver_optimal,true,true,pass,0,-91.24733400633546,-183.01603504475176,82.23608554258533,9.532615495830898,7.676151381197371e-14,0.0,0.6926619723591609,7.676151381197371e-17,0.3840000000000001,1.1082103085655051e-16
validation,D,D,validation_000051,r6-support-day-699bc869-901f-4b91-9c05-ac45dbb28a21,solver_optimal,true,true,pass,0,-92.47542288025201,-183.01603504475176,114.42328527532172,-23.882673110822026,5.2909066017292616e-14,0.0,0.6505661130269048,5.2909066017292616e-17,0.3840000000000001,8.13277312756444e-17
validation,D,D,validation_000052,r6-support-day-59395315-b8ff-431b-9bbb-021b70f3edb3,solver_optimal,true,true,pass,0,-87.2133013240433,-183.01603504475176,145.32267534538974,-49.51994162468133,5.377642775528102e-14,0.0,1.0772929306274566,5.377642775528102e-17,0.3840000000000001,4.991811068876092e-17
validation,D,D,validation_000053,r6-support-day-29ced5f3-36fc-4fda-8430-317973f30101,solver_optimal,true,true,pass,0,-95.02591950133836,-183.01603504475176,53.50762289034683,34.482492653066494,8.608565249534905e-14,0.0,0.672231530528608,8.608565249534905e-17,0.3840000000000001,1.2805952798384176e-16
validation,D,D,validation_000054,r6-support-day-2f43215f-1e19-4363-b584-4621f9128a27,solver_optimal,true,true,pass,0,-55.61530666296107,-183.01603504475176,106.10566240903869,21.295065972751893,1.1666015375944028e-13,0.0,1.022096827240158,1.1666015375944028e-16,0.3840000000000001,1.1413806466305477e-16
validation,D,D,validation_000055,r6-support-day-c2ec6ff6-1209-4f6c-bf88-1cd38532da10,solver_optimal,true,true,pass,0,-77.74208498455653,-183.01603504475176,33.05142359160101,72.22252646859413,9.725293487194975e-14,0.0,1.0882091095803776,9.725293487194975e-17,0.3840000000000001,8.936971214057497e-17
validation,D,D,validation_000056,r6-support-day-62ea3124-adb0-4f9a-8ea0-c8558e8a5c8c,solver_optimal,true,true,pass,0,-95.84797582123707,-183.01603504475176,166.96052633638985,-79.79246711287519,3.252606517456513e-14,0.0,1.0109060824847873,3.252606517456513e-17,0.3840000000000001,3.2175160223209564e-17
validation,D,D,validation_000057,r6-support-day-bf4500d1-8c5f-4d71-b802-9f18d6792e8f,solver_optimal,true,true,pass,0,-64.18052450261746,-183.01603504475176,81.19718545103589,37.63832509109826,1.4834596225032914e-13,0.0,1.062763513989913,1.4834596225032914e-16,0.3840000000000001,1.3958511023152903e-16
validation,D,D,validation_000058,r6-support-day-8a1bd445-4920-4724-b209-722af1445758,solver_optimal,true,true,pass,0,-66.29248183353371,-183.01603504475176,34.32250052763326,82.4010526835847,1.0424603888448125e-13,0.0,1.101686307840624,1.0424603888448125e-16,0.3840000000000001,9.462406688961233e-17
validation,D,D,validation_000059,r6-support-day-f8db63fb-7d87-4475-ac81-2a7ce641fc50,solver_optimal,true,true,pass,0,-88.48764433993847,-183.01603504475176,82.91865451650219,11.609736188311027,7.025630077706069e-14,0.0,0.6828444039401665,7.025630077706069e-17,0.3840000000000001,1.0288771552005984e-16
validation,D,D,validation_000060,r6-support-day-2686c821-4b51-4190-856d-6615daa95ba8,solver_optimal,true,true,pass,0,-94.95856170566529,-183.01603504475176,54.897323979003716,33.16014936008263,1.2750217548429532e-13,0.0,0.6879282285656955,1.2750217548429532e-16,0.3840000000000001,1.853422641924908e-16
validation,D,D,validation_000061,r6-support-day-7cc3aa66-397b-4a58-b760-2144e736e99a,solver_optimal,true,true,pass,0,-95.48550914833798,-183.01603504475176,61.39931599223988,26.131209904173826,7.35089072945172e-14,0.0,0.5957866754373942,7.35089072945172e-17,0.3840000000000001,1.233812542728502e-16
validation,D,D,validation_000062,r6-support-day-eda75b5b-57d8-4392-b365-acca86b855cd,solver_optimal,true,true,pass,0,-90.88671338178231,-183.01603504475176,85.11583870008651,7.013482962882846,8.841668716619289e-14,0.0,0.9602456266493244,8.841668716619289e-17,0.3840000000000001,9.20771568361249e-17
validation,D,D,validation_000063,r6-support-day-cd8e9789-fcd7-4ce6-8f7d-6fa25607f671,solver_optimal,true,true,pass,0,-65.8182593772735,-183.01603504475176,43.7008564338895,73.49691923358863,1.2663481374630692e-13,0.0,1.0088738078543114,1.2663481374630692e-16,0.3840000000000001,1.2552096482278177e-16
validation,D,D,validation_000064,r6-support-day-2212fb49-bdb4-4a2a-9e66-a51d03d8c674,solver_optimal,true,true,pass,0,-97.9656006022007,-183.01603504475176,137.82054789935307,-52.770113456802065,5.204170427930421e-14,0.0,0.813700336649553,5.204170427930421e-17,0.3840000000000001,6.39568425073882e-17
validation,D,D,validation_000065,r6-support-day-b78d61eb-f6ae-498a-9cbb-24703da9174e,solver_optimal,true,true,pass,0,-84.70043671369697,-183.01603504475176,174.83632541344338,-76.52072708238862,2.8406096919120216e-14,0.0,0.8995886845292114,2.8406096919120216e-17,0.3840000000000001,3.1576761032722633e-17
validation,D,D,validation_000066,r6-support-day-bc79f894-e6d5-40a4-9115-b71daee78813,solver_optimal,true,true,pass,0,-76.54655920377793,-183.01603504475176,65.05459237596924,41.4148834650045,9.473216482092095e-14,0.0,0.7495375343749598,9.473216482092095e-17,0.3840000000000001,1.2638748625166344e-16
validation,D,D,validation_000067,r6-support-day-3182e95f-4f46-4c87-8022-cb48a96176f2,solver_optimal,true,true,pass,0,-77.34531955560988,-183.01603504475176,70.49984394839402,35.17087154074781,6.245004513516506e-14,0.0,0.9707863289427001,6.245004513516506e-17,0.3840000000000001,6.432934135277786e-17
validation,D,D,validation_000068,r6-support-day-fbcae3a1-6faa-48a4-9285-6cf03dd90adc,solver_optimal,true,true,pass,0,-82.96508297150936,-183.01603504475176,52.92300097708463,47.12795109615766,1.1362438767648086e-13,0.0,0.7483512472748135,1.1362438767648086e-16,0.3840000000000001,1.51832963585287e-16
validation,D,D,validation_000069,r6-support-day-c83609a3-0f11-4223-9999-392b3de58710,solver_optimal,true,true,pass,0,-79.04906728110275,-183.01603504475176,44.20452774375581,59.762440019893134,6.071532165918825e-14,0.0,0.8602990184487872,6.071532165918825e-17,0.3840000000000001,7.057467270933842e-17
validation,D,D,validation_000070,r6-support-day-7eb014cf-cf73-43ad-9d8b-269eb8407621,solver_optimal,true,true,pass,0,-96.38471928486182,-183.01603504475176,110.651461981913,-24.020146222023143,8.304988641238964e-14,0.0,0.6170309526775788,8.304988641238964e-17,0.3840000000000001,1.345959810476254e-16
validation,D,D,validation_000071,r6-support-day-c3d0252f-403a-4411-b294-559f5ee472c0,solver_optimal,true,true,pass,0,-95.86191093387423,-183.01603504475176,152.4245840099579,-65.27045989908041,4.5102810375396984e-14,0.0,0.8724640760340243,4.5102810375396984e-17,0.3840000000000001,5.169589397929327e-17
validation,D,D,validation_000072,r6-support-day-40cf76bd-8815-4eeb-8cd2-580e06d4db19,solver_optimal,true,true,pass,0,-69.63167671905512,-183.01603504475176,76.31704754362497,37.067310782071594,8.868773770931426e-14,0.0,0.9226182353977324,8.868773770931426e-17,0.3840000000000001,9.612614872182944e-17
validation,D,D,validation_000073,r6-support-day-d4b45d03-043a-4063-8422-3a74c211ec2b,solver_optimal,true,true,pass,0,-90.96450457543669,-183.01603504475176,89.04079607583016,3.0107343934848276,9.183192400952223e-14,0.0,0.6355615808546597,9.183192400952223e-17,0.3840000000000001,1.4448941971293e-16
validation,D,D,validation_000074,r6-support-day-3a6624e4-ce71-4b07-81e7-33a9ee49b63c,solver_optimal,true,true,pass,0,-96.28161529386459,-183.01603504475176,106.57624759817888,-19.841827847291768,5.074066167232161e-14,0.0,0.8814662630570458,5.074066167232161e-17,0.3840000000000001,5.756392932878229e-17
validation,D,D,validation_000075,r6-support-day-34062b5b-de22-4350-9f1f-30c1d9bbe2a5,solver_optimal,true,true,pass,0,-95.63202056139228,-183.01603504475176,144.01060635510802,-56.62659187174861,6.418476861114186e-14,0.0,0.8849055767840481,6.418476861114186e-17,0.3840000000000001,7.253290101798678e-17
validation,D,D,validation_000076,r6-support-day-f383e497-57d0-41ce-8fb4-72ba800fe6ea,solver_optimal,true,true,pass,0,-69.37750675340638,-183.01603504475176,157.8185021050361,-44.17997381369074,3.2959746043559335e-14,0.0,0.9664742572758527,3.2959746043559335e-17,0.3840000000000001,3.4103077030174754e-17
validation,D,D,validation_000077,r6-support-day-954dcb80-c775-4686-85f9-a6a00f3ebd79,solver_optimal,true,true,pass,0,-83.60734083028979,-183.01603504475176,139.83121192733904,-40.422517712877124,6.093216209368535e-14,0.0,1.0039442470432332,6.093216209368535e-17,0.3840000000000001,6.069277479615002e-17
validation,D,D,validation_000078,r6-support-day-d470382e-18dd-47f7-96d3-567c712a6875,solver_optimal,true,true,pass,0,-68.06372959605213,-183.01603504475176,80.5655663039592,34.38673914474032,1.1850329745266563e-13,0.0,0.9270672161696473,1.1850329745266563e-16,0.3840000000000001,1.2782600375222447e-16
validation,D,D,validation_000079,r6-support-day-72ad610c-c5ab-4103-93ab-3b091e69bb57,solver_optimal,true,true,pass,0,-97.5300080291574,-183.01603504475176,56.06171798167438,29.424309033919894,8.413408858487514e-14,0.0,0.7394918494637005,8.413408858487514e-17,0.3840000000000001,1.1377284096625467e-16
validation,D,D,validation_000080,r6-support-day-7b6f25bf-0135-4ea8-89d9-058a6fdb32ba,solver_optimal,true,true,pass,0,-93.36507653240153,-183.01603504475176,156.11715062485703,-66.46619211250685,3.5561831257524545e-14,0.0,0.9578989073083343,3.5561831257524545e-17,0.3840000000000001,3.712482704198105e-17
validation,D,D,validation_000081,r6-support-day-91f9d76d-f78a-4630-9d28-37808a3c06d1,solver_optimal,true,true,pass,0,-92.36544078003878,-183.01603504475176,105.46809154891992,-14.817497284206997,5.421010862427522e-14,0.0,0.7314396304675179,5.421010862427522e-17,0.3840000000000001,7.411426229342465e-17
validation,D,D,validation_000082,r6-support-day-8ea3dd75-d798-42dc-b1f3-af5e77e00860,solver_optimal,true,true,pass,0,-66.57444717612971,-183.01603504475176,23.893949178169482,92.54763869045243,1.2836953722228372e-13,0.0,0.9967463796310375,1.2836953722228372e-16,0.3840000000000001,1.2878856632496812e-16
validation,D,D,validation_000083,r6-support-day-8c7ad52d-23a6-4cc7-9a26-9d596f9093a0,solver_optimal,true,true,pass,0,-80.08349610078682,-183.01603504475176,137.35274415856145,-34.42020521459657,5.551115123125783e-14,0.0,1.2414567618074892,5.551115123125783e-17,0.3840000000000001,4.471452646521237e-17
validation,D,D,validation_000084,r6-support-day-561a54c2-6c2f-450f-868f-92ba24bba0d4,solver_optimal,true,true,pass,0,-102.50076780472163,-183.01603504475176,137.82626141964764,-57.31099417961758,6.830473686658678e-14,0.0,0.7815740363608291,6.830473686658678e-17,0.3840000000000001,8.739381515873763e-17
validation,D,D,validation_000085,r6-support-day-60a750c7-4753-41e4-9f14-7285d6a62782,solver_optimal,true,true,pass,0,-100.26333364130072,-183.01603504475176,137.78377484916535,-55.03107344571437,5.637851296924623e-14,0.0,0.7977652350171149,5.637851296924623e-17,0.3840000000000001,7.067055631728138e-17
validation,D,D,validation_000086,r6-support-day-a73804c4-7196-4605-b645-8820f64799b5,solver_optimal,true,true,pass,0,-82.96923940572127,-183.01603504475176,65.33754340089897,34.70925223813146,6.852157730108388e-14,0.0,0.7455830603296114,6.852157730108388e-17,0.3840000000000001,9.190334510925112e-17
validation,D,D,validation_000087,r6-support-day-3dae7aff-074a-4754-bc7c-bff1b2740903,solver_optimal,true,true,pass,0,-110.35246227009327,-183.01603504475176,152.41165694557574,-79.74808417091728,3.2959746043559335e-14,0.0,0.9284566551736794,3.2959746043559335e-17,0.3840000000000001,3.549949893718388e-17
validation,D,D,validation_000088,r6-support-day-13a0533f-be66-4f3e-95e1-98935e80bb64,solver_optimal,true,true,pass,0,-107.25074465316715,-183.01603504475176,153.50359981026787,-77.73830941868329,2.2551405187698492e-14,0.0,0.940483812434865,2.2551405187698492e-17,0.3840000000000001,2.3978514982957596e-17
validation,D,D,validation_000089,r6-support-day-2176d3cb-6778-4867-8b99-488d3ad1b0e1,solver_optimal,true,true,pass,0,-93.10662497233567,-183.01603504475176,61.80505577896632,28.104354293449678,1.0379711142243647e-13,0.0,0.5712179402040931,1.0379711142243647e-16,0.3840000000000001,1.817119248484218e-16
